stemID           locationX        locationY        length           radians         
28451            -349.46          344.00           26.41            2.97            
28452            -349.46          344.00           26.41            1.92            
28453            -349.46          344.00           26.41            2.09            
28454            -353.31          338.49           26.41            2.97            
28455            -353.31          338.49           26.41            3.14            
28456            -353.31          338.49           26.41            2.09            
28457            -353.31          338.49           26.41            2.27            
28458            -327.65          408.99           26.41            3.32            
28459            -327.65          408.99           26.41            3.49            
28460            -327.65          408.99           26.41            2.44            
28461            -327.65          408.99           26.41            2.62            
28462            -328.24          402.29           26.41            3.49            
28463            -328.24          402.29           26.41            3.67            
28464            -328.24          402.29           26.41            2.62            
28465            -328.24          402.29           26.41            2.79            
28466            -308.96          435.68           26.41            2.44            
28467            -308.96          435.68           26.41            2.62            
28468            -308.96          435.68           26.41            1.57            
28469            -308.96          435.68           26.41            1.75            
28470            -314.47          431.83           26.41            2.62            
28471            -314.47          431.83           26.41            2.79            
28472            -314.47          431.83           26.41            1.75            
28473            -314.47          431.83           26.41            1.92            
28474            -332.17          393.87           26.41            3.49            
28475            -332.17          393.87           26.41            3.67            
28476            -332.17          393.87           26.41            2.62            
28477            -332.17          393.87           26.41            2.79            
28478            -331.58          387.17           26.41            3.67            
28479            -331.58          387.17           26.41            3.84            
28480            -331.58          387.17           26.41            2.79            
28481            -331.58          387.17           26.41            2.97            
28482            -318.40          423.40           26.41            2.62            
28483            -318.40          423.40           26.41            2.79            
28484            -318.40          423.40           26.41            1.75            
28485            -318.40          423.40           26.41            1.92            
28486            -323.15          418.65           26.41            2.79            
28487            -323.15          418.65           26.41            2.97            
28488            -323.15          418.65           26.41            1.92            
28489            -323.15          418.65           26.41            2.09            
28490            -272.03          461.54           26.41            2.44            
28491            -272.03          461.54           26.41            2.62            
28492            -272.03          461.54           26.41            1.57            
28493            -272.03          461.54           26.41            1.75            
28494            -277.54          457.69           26.41            2.62            
28495            -277.54          457.69           26.41            2.79            
28496            -277.54          457.69           26.41            1.75            
28497            -277.54          457.69           26.41            1.92            
28498            -239.57          464.38           26.41            1.57            
28499            -239.57          464.38           26.41            1.75            
28500            -239.57          464.38           26.41            0.70            
28501            -239.57          464.38           26.41            0.87            
28502            -246.06          466.12           26.41            1.75            
28503            -246.06          466.12           26.41            1.92            
28504            -246.06          466.12           26.41            0.87            
28505            -246.06          466.12           26.41            1.05            
28506            -286.52          455.28           26.41            2.62            
28507            -286.52          455.28           26.41            2.79            
28508            -286.52          455.28           26.41            1.75            
28509            -286.52          455.28           26.41            1.92            
28510            -291.27          450.53           26.41            2.79            
28511            -291.27          450.53           26.41            2.97            
28512            -291.27          450.53           26.41            1.92            
28513            -291.27          450.53           26.41            2.09            
28514            -255.04          463.71           26.41            1.75            
28515            -255.04          463.71           26.41            1.92            
28516            -255.04          463.71           26.41            0.87            
28517            -255.04          463.71           26.41            1.05            
28518            -261.73          464.30           26.41            1.92            
28519            -261.73          464.30           26.41            2.09            
28520            -261.73          464.30           26.41            1.05            
28521            -261.73          464.30           26.41            1.22            
28522            -340.78          385.25           26.41            3.49            
28523            -340.78          385.25           26.41            3.67            
28524            -340.78          385.25           26.41            2.62            
28525            -340.78          385.25           26.41            2.79            
28526            -340.20          378.56           26.41            3.67            
28527            -340.20          378.56           26.41            3.84            
28528            -340.20          378.56           26.41            2.79            
28529            -340.20          378.56           26.41            2.97            
28530            -327.01          414.79           26.41            2.62            
28531            -327.01          414.79           26.41            2.79            
28532            -327.01          414.79           26.41            1.75            
28533            -327.01          414.79           26.41            1.92            
28534            -331.76          410.04           26.41            2.79            
28535            -331.76          410.04           26.41            2.97            
28536            -331.76          410.04           26.41            1.92            
28537            -331.76          410.04           26.41            2.09            
28538            -342.60          369.58           26.41            3.67            
28539            -342.60          369.58           26.41            3.84            
28540            -342.60          369.58           26.41            2.79            
28541            -342.60          369.58           26.41            2.97            
28542            -340.86          363.08           26.41            3.84            
28543            -340.86          363.08           26.41            4.01            
28544            -340.86          363.08           26.41            2.97            
28545            -340.86          363.08           26.41            3.14            
28546            -334.17          401.06           26.41            2.79            
28547            -334.17          401.06           26.41            2.97            
28548            -334.17          401.06           26.41            1.92            
28549            -334.17          401.06           26.41            2.09            
28550            -338.02          395.55           26.41            2.97            
28551            -338.02          395.55           26.41            3.14            
28552            -338.02          395.55           26.41            2.09            
28553            -338.02          395.55           26.41            2.27            
28554            -295.13          446.66           26.41            2.62            
28555            -295.13          446.66           26.41            2.79            
28556            -295.13          446.66           26.41            1.75            
28557            -295.13          446.66           26.41            1.92            
28558            -299.89          441.91           26.41            2.79            
28559            -299.89          441.91           26.41            2.97            
28560            -299.89          441.91           26.41            1.92            
28561            -299.89          441.91           26.41            2.09            
28562            -263.65          455.10           26.41            1.75            
28563            -263.65          455.10           26.41            1.92            
28564            -263.65          455.10           26.41            0.87            
28565            -263.65          455.10           26.41            1.05            
28566            -270.35          455.69           26.41            1.92            
28567            -270.35          455.69           26.41            2.09            
28568            -270.35          455.69           26.41            1.05            
28569            -270.35          455.69           26.41            1.22            
28570            -308.31          437.98           26.41            2.79            
28571            -308.31          437.98           26.41            2.97            
28572            -308.31          437.98           26.41            1.92            
28573            -308.31          437.98           26.41            2.09            
28574            -312.17          432.48           26.41            2.97            
28575            -312.17          432.48           26.41            3.14            
28576            -312.17          432.48           26.41            2.09            
28577            -312.17          432.48           26.41            2.27            
28578            -278.77          451.76           26.41            1.92            
28579            -278.77          451.76           26.41            2.09            
28580            -278.77          451.76           26.41            1.05            
28581            -278.77          451.76           26.41            1.22            
28582            -285.47          451.17           26.41            2.09            
28583            -285.47          451.17           26.41            2.27            
28584            -285.47          451.17           26.41            1.22            
28585            -285.47          451.17           26.41            1.40            
28586            -342.28          239.14           26.41            4.36            
28587            -342.28          239.14           26.41            4.54            
28588            -342.28          239.14           26.41            3.49            
28589            -342.28          239.14           26.41            3.67            
28590            -336.78          235.28           26.41            4.54            
28591            -336.78          235.28           26.41            4.71            
28592            -336.78          235.28           26.41            3.67            
28593            -336.78          235.28           26.41            3.84            
28594            -356.06          268.68           26.41            3.49            
28595            -356.06          268.68           26.41            3.67            
28596            -356.06          268.68           26.41            2.62            
28597            -356.06          268.68           26.41            2.79            
28598            -355.47          261.98           26.41            3.67            
28599            -355.47          261.98           26.41            3.84            
28600            -355.47          261.98           26.41            2.79            
28601            -355.47          261.98           26.41            2.97            
28602            -331.44          227.67           26.41            4.54            
28603            -331.44          227.67           26.41            4.71            
28604            -331.44          227.67           26.41            3.67            
28605            -331.44          227.67           26.41            3.84            
28606            -325.35          224.83           26.41            4.71            
28607            -325.35          224.83           26.41            4.89            
28608            -325.35          224.83           26.41            3.84            
28609            -325.35          224.83           26.41            4.01            
28610            -350.14          254.37           26.41            3.67            
28611            -350.14          254.37           26.41            3.84            
28612            -350.14          254.37           26.41            2.79            
28613            -350.14          254.37           26.41            2.97            
28614            -348.40          247.87           26.41            3.84            
28615            -348.40          247.87           26.41            4.01            
28616            -348.40          247.87           26.41            2.97            
28617            -348.40          247.87           26.41            3.14            
28618            -359.99          313.59           26.41            3.49            
28619            -359.99          313.59           26.41            3.67            
28620            -359.99          313.59           26.41            2.62            
28621            -359.99          313.59           26.41            2.79            
28622            -359.40          306.89           26.41            3.67            
28623            -359.40          306.89           26.41            3.84            
28624            -359.40          306.89           26.41            2.79            
28625            -359.40          306.89           26.41            2.97            
28626            -346.21          343.12           26.41            2.62            
28627            -346.21          343.12           26.41            2.79            
28628            -346.21          343.12           26.41            1.75            
28629            -346.21          343.12           26.41            1.92            
28630            -350.96          338.37           26.41            2.79            
28631            -350.96          338.37           26.41            2.97            
28632            -350.96          338.37           26.41            1.92            
28633            -350.96          338.37           26.41            2.09            
28634            -361.81          297.91           26.41            3.67            
28635            -361.81          297.91           26.41            3.84            
28636            -361.81          297.91           26.41            2.79            
28637            -361.81          297.91           26.41            2.97            
28638            -360.07          291.42           26.41            3.84            
28639            -360.07          291.42           26.41            4.01            
28640            -360.07          291.42           26.41            2.97            
28641            -360.07          291.42           26.41            3.14            
28642            -353.37          329.39           26.41            2.79            
28643            -353.37          329.39           26.41            2.97            
28644            -353.37          329.39           26.41            1.92            
28645            -353.37          329.39           26.41            2.09            
28646            -357.23          323.89           26.41            2.97            
28647            -357.23          323.89           26.41            3.14            
28648            -357.23          323.89           26.41            2.09            
28649            -357.23          323.89           26.41            2.27            
28650            -328.29          215.90           26.41            4.54            
28651            -328.29          215.90           26.41            4.71            
28652            -328.29          215.90           26.41            3.67            
28653            -328.29          215.90           26.41            3.84            
28654            -322.20          213.06           26.41            4.71            
28655            -322.20          213.06           26.41            4.89            
28656            -322.20          213.06           26.41            3.84            
28657            -322.20          213.06           26.41            4.01            
28658            -346.99          242.60           26.41            3.67            
28659            -346.99          242.60           26.41            3.84            
28660            -346.99          242.60           26.41            2.79            
28661            -346.99          242.60           26.41            2.97            
28662            -345.25          236.11           26.41            3.84            
28663            -345.25          236.11           26.41            4.01            
28664            -345.25          236.11           26.41            2.97            
28665            -345.25          236.11           26.41            3.14            
28666            -315.63          206.49           26.41            4.71            
28667            -315.63          206.49           26.41            4.89            
28668            -315.63          206.49           26.41            3.84            
28669            -315.63          206.49           26.41            4.01            
28670            -309.13          204.75           26.41            4.89            
28671            -309.13          204.75           26.41            5.06            
28672            -309.13          204.75           26.41            4.01            
28673            -309.13          204.75           26.41            4.19            
28674            -338.67          229.53           26.41            3.84            
28675            -338.67          229.53           26.41            4.01            
28676            -338.67          229.53           26.41            2.97            
28677            -338.67          229.53           26.41            3.14            
28678            -335.83          223.44           26.41            4.01            
28679            -335.83          223.44           26.41            4.19            
28680            -335.83          223.44           26.41            3.14            
28681            -335.83          223.44           26.41            3.32            
28682            -358.65          286.14           26.41            3.67            
28683            -358.65          286.14           26.41            3.84            
28684            -358.65          286.14           26.41            2.79            
28685            -358.65          286.14           26.41            2.97            
28686            -356.91          279.65           26.41            3.84            
28687            -356.91          279.65           26.41            4.01            
28688            -356.91          279.65           26.41            2.97            
28689            -356.91          279.65           26.41            3.14            
28690            -350.22          317.62           26.41            2.79            
28691            -350.22          317.62           26.41            2.97            
28692            -350.22          317.62           26.41            1.92            
28693            -350.22          317.62           26.41            2.09            
28694            -354.07          312.12           26.41            2.97            
28695            -354.07          312.12           26.41            3.14            
28696            -354.07          312.12           26.41            2.09            
28697            -354.07          312.12           26.41            2.27            
28698            -357.72          270.39           26.41            3.84            
28699            -357.72          270.39           26.41            4.01            
28700            -357.72          270.39           26.41            2.97            
28701            -357.72          270.39           26.41            3.14            
28702            -354.88          264.30           26.41            4.01            
28703            -354.88          264.30           26.41            4.19            
28704            -354.88          264.30           26.41            3.14            
28705            -354.88          264.30           26.41            3.32            
28706            -354.88          302.86           26.41            2.97            
28707            -354.88          302.86           26.41            3.14            
28708            -354.88          302.86           26.41            2.09            
28709            -354.88          302.86           26.41            2.27            
28710            -357.72          296.77           26.41            3.14            
28711            -357.72          296.77           26.41            3.32            
28712            -357.72          296.77           26.41            2.27            
28713            -357.72          296.77           26.41            2.44            
28714            -344.70          370.64           26.41            3.49            
28715            -344.70          370.64           26.41            3.67            
28716            -344.70          370.64           26.41            2.62            
28717            -344.70          370.64           26.41            2.79            
28718            -344.11          363.95           26.41            3.67            
28719            -344.11          363.95           26.41            3.84            
28720            -344.11          363.95           26.41            2.79            
28721            -344.11          363.95           26.41            2.97            
28722            -330.92          400.18           26.41            2.62            
28723            -330.92          400.18           26.41            2.79            
28724            -330.92          400.18           26.41            1.75            
28725            -330.92          400.18           26.41            1.92            
28726            -335.68          395.43           26.41            2.79            
28727            -335.68          395.43           26.41            2.97            
28728            -335.68          395.43           26.41            1.92            
28729            -335.68          395.43           26.41            2.09            
28730            -346.52          354.97           26.41            3.67            
28731            -346.52          354.97           26.41            3.84            
28732            -346.52          354.97           26.41            2.79            
28733            -346.52          354.97           26.41            2.97            
28734            -344.78          348.48           26.41            3.84            
28735            -344.78          348.48           26.41            4.01            
28736            -344.78          348.48           26.41            2.97            
28737            -344.78          348.48           26.41            3.14            
28738            -338.08          386.45           26.41            2.79            
28739            -338.08          386.45           26.41            2.97            
28740            -338.08          386.45           26.41            1.92            
28741            -338.08          386.45           26.41            2.09            
28742            -341.94          380.94           26.41            2.97            
28743            -341.94          380.94           26.41            3.14            
28744            -341.94          380.94           26.41            2.09            
28745            -341.94          380.94           26.41            2.27            
28746            -299.05          432.06           26.41            2.62            
28747            -299.05          432.06           26.41            2.79            
28748            -299.05          432.06           26.41            1.75            
28749            -299.05          432.06           26.41            1.92            
28750            -303.80          427.30           26.41            2.79            
28751            -303.80          427.30           26.41            2.97            
28752            -303.80          427.30           26.41            1.92            
28753            -303.80          427.30           26.41            2.09            
28754            -267.57          440.49           26.41            1.75            
28755            -267.57          440.49           26.41            1.92            
28756            -267.57          440.49           26.41            0.87            
28757            -267.57          440.49           26.41            1.05            
28758            -274.26          441.08           26.41            1.92            
28759            -274.26          441.08           26.41            2.09            
28760            -274.26          441.08           26.41            1.05            
28761            -274.26          441.08           26.41            1.22            
28762            -312.23          423.38           26.41            2.79            
28763            -312.23          423.38           26.41            2.97            
28764            -312.23          423.38           26.41            1.92            
28765            -312.23          423.38           26.41            2.09            
28766            -316.08          417.87           26.41            2.97            
28767            -316.08          417.87           26.41            3.14            
28768            -316.08          417.87           26.41            2.09            
28769            -316.08          417.87           26.41            2.27            
28770            -282.69          437.15           26.41            1.92            
28771            -282.69          437.15           26.41            2.09            
28772            -282.69          437.15           26.41            1.05            
28773            -282.69          437.15           26.41            1.22            
28774            -289.38          436.56           26.41            2.09            
28775            -289.38          436.56           26.41            2.27            
28776            -289.38          436.56           26.41            1.22            
28777            -289.38          436.56           26.41            1.40            
28778            -353.50          344.99           26.41            3.67            
28779            -353.50          344.99           26.41            3.84            
28780            -353.50          344.99           26.41            2.79            
28781            -353.50          344.99           26.41            2.97            
28782            -351.77          338.50           26.41            3.84            
28783            -351.77          338.50           26.41            4.01            
28784            -351.77          338.50           26.41            2.97            
28785            -351.77          338.50           26.41            3.14            
28786            -345.07          376.47           26.41            2.79            
28787            -345.07          376.47           26.41            2.97            
28788            -345.07          376.47           26.41            1.92            
28789            -345.07          376.47           26.41            2.09            
28790            -348.92          370.96           26.41            2.97            
28791            -348.92          370.96           26.41            3.14            
28792            -348.92          370.96           26.41            2.09            
28793            -348.92          370.96           26.41            2.27            
28794            -352.58          329.24           26.41            3.84            
28795            -352.58          329.24           26.41            4.01            
28796            -352.58          329.24           26.41            2.97            
28797            -352.58          329.24           26.41            3.14            
28798            -349.73          323.14           26.41            4.01            
28799            -349.73          323.14           26.41            4.19            
28800            -349.73          323.14           26.41            3.14            
28801            -349.73          323.14           26.41            3.32            
28802            -349.73          361.70           26.41            2.97            
28803            -349.73          361.70           26.41            3.14            
28804            -349.73          361.70           26.41            2.09            
28805            -349.73          361.70           26.41            2.27            
28806            -352.58          355.61           26.41            3.14            
28807            -352.58          355.61           26.41            3.32            
28808            -352.58          355.61           26.41            2.27            
28809            -352.58          355.61           26.41            2.44            
28810            -319.21          413.40           26.41            2.79            
28811            -319.21          413.40           26.41            2.97            
28812            -319.21          413.40           26.41            1.92            
28813            -319.21          413.40           26.41            2.09            
28814            -323.07          407.89           26.41            2.97            
28815            -323.07          407.89           26.41            3.14            
28816            -323.07          407.89           26.41            2.09            
28817            -323.07          407.89           26.41            2.27            
28818            -289.67          427.17           26.41            1.92            
28819            -289.67          427.17           26.41            2.09            
28820            -289.67          427.17           26.41            1.05            
28821            -289.67          427.17           26.41            1.22            
28822            -296.37          426.58           26.41            2.09            
28823            -296.37          426.58           26.41            2.27            
28824            -296.37          426.58           26.41            1.22            
28825            -296.37          426.58           26.41            1.40            
28826            -330.68          402.56           26.41            2.97            
28827            -330.68          402.56           26.41            3.14            
28828            -330.68          402.56           26.41            2.09            
28829            -330.68          402.56           26.41            2.27            
28830            -333.52          396.47           26.41            3.14            
28831            -333.52          396.47           26.41            3.32            
28832            -333.52          396.47           26.41            2.27            
28833            -333.52          396.47           26.41            2.44            
28834            -303.99          421.25           26.41            2.09            
28835            -303.99          421.25           26.41            2.27            
28836            -303.99          421.25           26.41            1.22            
28837            -303.99          421.25           26.41            1.40            
28838            -310.48          419.51           26.41            2.27            
28839            -310.48          419.51           26.41            2.44            
28840            -310.48          419.51           26.41            1.40            
28841            -310.48          419.51           26.41            1.57            
28842            -275.80          460.84           26.41            3.32            
28843            -275.80          460.84           26.41            3.49            
28844            -275.80          460.84           26.41            2.44            
28845            -275.80          460.84           26.41            2.62            
28846            -276.39          454.14           26.41            3.49            
28847            -276.39          454.14           26.41            3.67            
28848            -276.39          454.14           26.41            2.62            
28849            -276.39          454.14           26.41            2.79            
28850            -257.11          487.54           26.41            2.44            
28851            -257.11          487.54           26.41            2.62            
28852            -257.11          487.54           26.41            1.57            
28853            -257.11          487.54           26.41            1.75            
28854            -262.61          483.68           26.41            2.62            
28855            -262.61          483.68           26.41            2.79            
28856            -262.61          483.68           26.41            1.75            
28857            -262.61          483.68           26.41            1.92            
28858            -280.32          445.72           26.41            3.49            
28859            -280.32          445.72           26.41            3.67            
28860            -280.32          445.72           26.41            2.62            
28861            -280.32          445.72           26.41            2.79            
28862            -279.73          439.02           26.41            3.67            
28863            -279.73          439.02           26.41            3.84            
28864            -279.73          439.02           26.41            2.79            
28865            -279.73          439.02           26.41            2.97            
28866            -266.54          475.26           26.41            2.62            
28867            -266.54          475.26           26.41            2.79            
28868            -266.54          475.26           26.41            1.75            
28869            -266.54          475.26           26.41            1.92            
28870            -271.30          470.50           26.41            2.79            
28871            -271.30          470.50           26.41            2.97            
28872            -271.30          470.50           26.41            1.92            
28873            -271.30          470.50           26.41            2.09            
28874            -220.18          513.39           26.41            2.44            
28875            -220.18          513.39           26.41            2.62            
28876            -220.18          513.39           26.41            1.57            
28877            -220.18          513.39           26.41            1.75            
28878            -225.69          509.54           26.41            2.62            
28879            -225.69          509.54           26.41            2.79            
28880            -225.69          509.54           26.41            1.75            
28881            -225.69          509.54           26.41            1.92            
28882            -187.71          516.23           26.41            1.57            
28883            -187.71          516.23           26.41            1.75            
28884            -187.71          516.23           26.41            0.70            
28885            -187.71          516.23           26.41            0.87            
28886            -194.21          517.97           26.41            1.75            
28887            -194.21          517.97           26.41            1.92            
28888            -194.21          517.97           26.41            0.87            
28889            -194.21          517.97           26.41            1.05            
28890            -234.67          507.13           26.41            2.62            
28891            -234.67          507.13           26.41            2.79            
28892            -234.67          507.13           26.41            1.75            
28893            -234.67          507.13           26.41            1.92            
28894            -239.42          502.38           26.41            2.79            
28895            -239.42          502.38           26.41            2.97            
28896            -239.42          502.38           26.41            1.92            
28897            -239.42          502.38           26.41            2.09            
28898            -203.19          515.57           26.41            1.75            
28899            -203.19          515.57           26.41            1.92            
28900            -203.19          515.57           26.41            0.87            
28901            -203.19          515.57           26.41            1.05            
28902            -209.88          516.15           26.41            1.92            
28903            -209.88          516.15           26.41            2.09            
28904            -209.88          516.15           26.41            1.05            
28905            -209.88          516.15           26.41            1.22            
28906            -288.93          437.10           26.41            3.49            
28907            -288.93          437.10           26.41            3.67            
28908            -288.93          437.10           26.41            2.62            
28909            -288.93          437.10           26.41            2.79            
28910            -288.34          430.41           26.41            3.67            
28911            -288.34          430.41           26.41            3.84            
28912            -288.34          430.41           26.41            2.79            
28913            -288.34          430.41           26.41            2.97            
28914            -275.16          466.64           26.41            2.62            
28915            -275.16          466.64           26.41            2.79            
28916            -275.16          466.64           26.41            1.75            
28917            -275.16          466.64           26.41            1.92            
28918            -279.91          461.89           26.41            2.79            
28919            -279.91          461.89           26.41            2.97            
28920            -279.91          461.89           26.41            1.92            
28921            -279.91          461.89           26.41            2.09            
28922            -290.75          421.43           26.41            3.67            
28923            -290.75          421.43           26.41            3.84            
28924            -290.75          421.43           26.41            2.79            
28925            -290.75          421.43           26.41            2.97            
28926            -289.01          414.94           26.41            3.84            
28927            -289.01          414.94           26.41            4.01            
28928            -289.01          414.94           26.41            2.97            
28929            -289.01          414.94           26.41            3.14            
28930            -282.32          452.91           26.41            2.79            
28931            -282.32          452.91           26.41            2.97            
28932            -282.32          452.91           26.41            1.92            
28933            -282.32          452.91           26.41            2.09            
28934            -286.17          447.40           26.41            2.97            
28935            -286.17          447.40           26.41            3.14            
28936            -286.17          447.40           26.41            2.09            
28937            -286.17          447.40           26.41            2.27            
28938            -243.28          498.52           26.41            2.62            
28939            -243.28          498.52           26.41            2.79            
28940            -243.28          498.52           26.41            1.75            
28941            -243.28          498.52           26.41            1.92            
28942            -248.03          493.77           26.41            2.79            
28943            -248.03          493.77           26.41            2.97            
28944            -248.03          493.77           26.41            1.92            
28945            -248.03          493.77           26.41            2.09            
28946            -211.80          506.95           26.41            1.75            
28947            -211.80          506.95           26.41            1.92            
28948            -211.80          506.95           26.41            0.87            
28949            -211.80          506.95           26.41            1.05            
28950            -218.50          507.54           26.41            1.92            
28951            -218.50          507.54           26.41            2.09            
28952            -218.50          507.54           26.41            1.05            
28953            -218.50          507.54           26.41            1.22            
28954            -256.46          489.84           26.41            2.79            
28955            -256.46          489.84           26.41            2.97            
28956            -256.46          489.84           26.41            1.92            
28957            -256.46          489.84           26.41            2.09            
28958            -260.31          484.33           26.41            2.97            
28959            -260.31          484.33           26.41            3.14            
28960            -260.31          484.33           26.41            2.09            
28961            -260.31          484.33           26.41            2.27            
28962            -226.92          503.61           26.41            1.92            
28963            -226.92          503.61           26.41            2.09            
28964            -226.92          503.61           26.41            1.05            
28965            -226.92          503.61           26.41            1.22            
28966            -233.62          503.02           26.41            2.09            
28967            -233.62          503.02           26.41            2.27            
28968            -233.62          503.02           26.41            1.22            
28969            -233.62          503.02           26.41            1.40            
28970            -163.12          528.68           26.41            2.44            
28971            -163.12          528.68           26.41            2.62            
28972            -163.12          528.68           26.41            1.57            
28973            -163.12          528.68           26.41            1.75            
28974            -168.63          524.83           26.41            2.62            
28975            -168.63          524.83           26.41            2.79            
28976            -168.63          524.83           26.41            1.75            
28977            -168.63          524.83           26.41            1.92            
28978            -130.66          531.52           26.41            1.57            
28979            -130.66          531.52           26.41            1.75            
28980            -130.66          531.52           26.41            0.70            
